Date,Open,High,Low,Close,Adj Close,Volume,ds,trend,yearly,weekly,LR_KMeans_Prediction,Random_Forest_Prediction,Residual_Cluster,Prophet_Forecast
2020-05-06,155.300003,157.960007,152.222,156.516006,156.516006,55616000,2020-05-06,246.17780309114306,-10.632481118570993,0.007037805281532853,153.87697589084553,155.61850265125872,0,235.5523597778536
2020-05-07,155.442001,159.279999,154.470001,156.007996,156.007996,57638500,2020-05-07,247.34864929065594,-11.69292236658024,-0.7764225259036021,156.63418888548054,156.43460682941515,0,234.8793043981721
2020-05-08,158.753998,164.800003,157.401993,163.884003,163.884003,80432500,2020-05-08,248.51949549016936,-12.746467764500817,-1.59155056649365,155.14350956976855,158.68212349044416,0,234.1814771591749
2020-05-11,158.102005,164.800003,157.0,162.257996,162.257996,82598000,2020-05-11,252.03203408870908,-15.72749692038401,0.0905589421225812,164.12360105434047,161.34955471731996,0,236.39509611044767
2020-05-12,165.399994,168.658005,161.600006,161.882004,161.882004,79534500,2020-05-12,253.2028802882225,-16.618107717692858,-0.14411885724504267,162.73885814700387,159.3854647377987,0,236.4406537132846
2020-05-13,164.166,165.199997,152.660004,158.192001,158.192001,95327500,2020-05-13,254.37372648773538,-17.438108236481693,0.007037805282663203,162.38935550366025,160.2996857500041,0,236.94265605653635
2020-05-14,156.0,160.671997,152.800003,160.666,160.666,68411000,2020-05-14,255.5445726872488,-18.178145089771572,-0.7764225259056992,158.32874116820244,160.27611176976632,0,236.59000507157154
2020-05-15,158.070007,161.009995,157.309998,159.834,159.834,52592000,2020-05-15,256.7154188867622,-18.830582768068236,-1.5915505664927245,160.5072527270662,160.81171736536956,0,236.29328555220127
2020-05-18,165.556,166.944,160.776001,162.725998,162.725998,58329000,2020-05-18,260.22795748530194,-20.214975781457014,0.0905589421236879,160.42016137798754,161.88114151990538,0,240.10354064596862
2020-05-19,163.033997,164.414001,161.216003,161.602005,161.602005,48182500,2020-05-19,261.3988036848148,-20.47996729295549,-0.14411885724647816,162.97048645541108,162.1314376100143,0,240.77471753461285
2020-05-20,164.100006,165.199997,162.360001,163.112,163.112,36546500,2020-05-20,262.5696498843282,-20.649151066416998,0.007037805281810614,161.85096440360175,163.00816265250526,0,241.92753662319302
2020-05-21,163.199997,166.5,159.199997,165.520004,165.520004,61273000,2020-05-21,263.74049608384166,-20.72695913571537,-0.776422525905046,163.116508114712,164.08179064008647,0,242.23711442222125
2020-05-22,164.434006,166.356003,162.399994,163.376007,163.376007,49937500,2020-05-22,264.91134228335454,-20.719618189021524,-1.591550566491799,165.10495873992517,163.50267663808503,0,242.6001735278412
2020-05-26,166.899994,166.919998,163.141998,163.774002,163.774002,40448500,2020-05-26,269.59472708140765,-20.013781152636437,-0.1441188572453902,163.8429511590534,163.71753599375776,0,249.43682707152584
2020-05-27,164.171997,165.542007,157.0,164.046005,164.046005,57747500,2020-05-27,270.7655732809211,-19.72074638315439,0.007037805280957993,164.45472517225568,163.19611302012316,0,251.05186470304767
2020-05-28,162.701996,164.949997,160.337997,161.162003,161.162003,36278000,2020-05-28,271.936419480434,-19.40387824862202,-0.7764225259000681,164.2436894414583,162.56294681476692,0,251.7561187059119
2020-05-29,161.75,167.0,160.841995,167.0,167.0,58822500,2020-05-29,273.1072656799474,-19.074549996367548,-1.591550566496364,161.15358051250954,164.10475637036322,0,252.44116511708347
2020-06-01,171.600006,179.800003,170.820007,179.619995,179.619995,74697500,2020-06-01,276.6198042784871,-18.115793276238133,0.09055894212081321,201.45052392325644,176.6840792212501,2,258.59456994436977
2020-06-02,178.940002,181.731995,174.199997,176.311996,176.311996,67828000,2020-06-02,277.79065047800054,-17.835409156144674,-0.14411885724430204,179.68943867441683,176.65944353244987,0,259.81112246461157
2020-06-03,177.623993,179.587997,176.020004,176.591995,176.591995,39747500,2020-06-03,278.9614966775134,-17.58593801457683,0.007037805282269062,176.4782260268313,176.5439170167725,0,261.3825964682189
2020-06-04,177.975998,179.149994,171.688004,172.876007,172.876007,44438500,2020-06-04,280.1323428770269,-17.37174968232336,-0.7764225259007901,176.70477203917034,175.02264427060567,0,261.98417066880273
2020-06-05,175.567993,177.304001,173.240005,177.132004,177.132004,39059500,2020-06-05,281.30318907654026,-17.195450770145268,-1.5915505664951248,172.7441100047338,176.73341954749947,0,262.51618773989986
2020-06-08,183.800003,190.0,181.832001,189.983994,189.983994,70873500,2020-06-08,284.81572767508,-16.89313737998289,0.09055894212175948,211.96744154129087,187.19550571249974,2,268.01314923721884
2020-06-09,188.001999,190.888,184.785995,188.134003,188.134003,56941000,2020-06-09,285.98657387459286,-16.859092019696423,-0.14411885724604256,190.2586051034223,189.2338936689996,0,268.9833629976504
2020-06-10,198.376007,205.496002,196.5,205.009995,205.009995,92817000,2020-06-10,287.1574200741063,-16.85017114344165,0.007037805283580197,221.64229876117187,200.30738960000014,2,270.31428673594826
2020-06-11,198.039993,203.792007,194.399994,194.567993,194.567993,79582500,2020-06-11,288.3282662736197,-16.85952381975512,-0.776422525902887,204.39865448035866,194.1539228004166,0,270.6923199279617
2020-06-12,196.0,197.595993,182.520004,187.056,187.056,83817000,2020-06-12,289.4991124731326,-16.879364138174644,-1.5915505664945135,193.47214375899264,190.9407381387361,0,271.02819776846343
2020-06-15,183.557999,199.768005,181.699997,198.179993,198.179993,78486000,2020-06-15,293.0116510716723,-16.91595494870128,0.09055894212032206,188.1664102754983,198.96121890227784,0,276.18625506509136
2020-06-16,202.369995,202.576004,192.477997,196.425995,196.425995,70255500,2020-06-16,294.18249727118575,-16.891365148135982,-0.1441188572474781,198.66292225547298,196.18799965825409,0,277.1470132658023
2020-06-17,197.542007,201.0,196.514008,198.358002,198.358002,49454000,2020-06-17,295.35334347069914,-16.834627950333548,0.007037805282727509,196.5827706625355,198.13687196898638,0,278.52575332564834
2020-06-18,200.600006,203.839996,198.893997,200.792007,200.792007,48759500,2020-06-18,296.524189670212,-16.738601275036377,-0.7764225259036089,198.2385489288079,199.67407226627193,0,279.009165869272
2020-06-19,202.556,203.194,198.268005,200.179993,200.179993,43398500,2020-06-19,297.6950358697255,-16.59725587335285,-1.5915505664932736,199.45634456051297,198.93762603400606,0,279.50622942987934
2020-06-22,199.990005,201.776001,198.003998,198.863998,198.863998,31812000,2020-06-22,301.2075744682652,-15.862095132022805,0.0905589421212685,200.361191937444,198.52989697614106,0,285.43603827836364
2020-06-23,199.776001,202.399994,198.802002,200.356003,200.356003,31826500,2020-06-23,302.3784206677786,-15.508336903648964,-0.14411885724386642,199.263587662771,198.63888817600417,0,286.72596490688574
2020-06-24,198.822006,200.175995,190.628006,192.169998,192.169998,54798000,2020-06-24,303.54926686729146,-15.102054475623813,0.007037805281875155,200.5525612933166,195.27349721326198,0,288.45425019694954
2020-06-25,190.854004,197.195999,187.429993,197.195999,197.195999,46272500,2020-06-25,304.7201130668049,-14.646964019063915,-0.7764225258986309,192.26997600522427,197.4003544578732,0,289.29672652184234
2020-06-26,198.955994,199.0,190.973999,191.947998,191.947998,44274500,2020-06-26,305.8909592663183,-14.14844211413934,-1.5915505664923482,196.9597985309295,194.33812785632566,0,290.1509665856866
2020-06-29,193.802002,202.0,189.703995,201.869995,201.869995,45132000,2020-06-29,309.403497864858,-12.467872468406771,0.09055894211983097,192.39791807218194,205.51976316360154,0,297.02618433857106
2020-06-30,201.300003,217.537994,200.746002,215.962006,215.962006,84592500,2020-06-30,310.5743440643709,-11.877034336552395,-0.144118857245302,235.95857944395672,212.82233012500078,2,298.5531908705732
2020-07-01,216.600006,227.065994,216.100006,223.925995,223.925995,66634500,2020-07-01,311.74519026388435,-11.288397899881803,0.007037805280841681,215.59426070871623,220.59527710425004,0,300.46383016928337
2020-07-02,244.296005,245.600006,237.119995,241.731995,241.731995,86250500,2020-07-02,312.91603646339775,-10.713074224230374,-0.7764225258993529,256.6215093906775,237.87139643000006,2,301.426539713268
2020-07-06,255.337997,275.558014,253.207993,274.31601,274.31601,102849500,2020-07-06,317.59942126145035,-8.759000603905069,0.09055894212332152,274.8217077110745,271.2939211788573,2,308.9309795996686
2020-07-07,281.002014,285.899994,267.34201,277.971985,277.971985,107448500,2020-07-07,318.7702674609638,-8.404472138409943,-0.14411885724421383,272.5841647261494,276.3822568888563,0,310.22167646530966
2020-07-08,281.0,283.451996,262.268005,273.175995,273.175995,81556500,2020-07-08,319.9411136604772,-8.11831914951994,0.007037805282152917,276.34247524965974,276.45881778057486,0,311.8298323162394
2020-07-09,279.39801,281.712006,270.256012,278.855988,278.855988,58588000,2020-07-09,321.11195985999007,-7.905236386222099,-0.7764225259014499,271.89500945995815,280.42046355562337,0,312.4303009478665
2020-07-10,279.200012,309.783997,275.201996,308.929993,308.929993,116688000,2020-07-10,322.2828060595035,-7.768107721848978,-1.5915505664901832,310.89463501998625,301.2402727452141,2,312.92314777116434
2020-07-13,331.799988,358.997986,294.221985,299.411987,299.411987,194927000,2020-07-13,325.79534465804323,-7.8124912378753075,0.09055894212188409,307.6324146480579,300.0234450011373,0,318.0734123622898
2020-07-14,311.200012,318.0,286.200012,303.359985,303.359985,117090500,2020-07-14,326.9661908575566,-7.9695912574368935,-0.1441188572456495,297.20073298585874,301.00205713395417,0,318.8524807428741
2020-07-15,308.600006,310.0,291.399994,309.201996,309.201996,81839000,2020-07-15,328.1370370570695,-8.188456332354596,0.007037805281300295,301.01832458880097,306.2482824643883,0,319.95561852999623
2020-07-16,295.432007,306.34201,293.200012,300.127991,300.127991,71504000,2020-07-16,329.30788325658295,-8.46099481398336,-0.7764225259007967,306.01162984107964,301.82894562278017,0,320.0704659166988
2020-07-17,302.690002,307.502014,298.0,300.167999,300.167999,46650000,2020-07-17,330.47872945609635,-8.777755821078095,-1.5915505664947487,297.55506425025226,300.5939414620898,0,320.1094230685235
2020-07-20,303.802002,330.0,297.600006,328.600006,328.600006,85607000,2020-07-20,333.99126805463607,-9.884001834162001,0.09055894212283053,332.1588779178628,319.2708991586828,2,324.19782516259687
2020-07-21,327.985992,335.0,311.600006,313.671997,313.671997,80536000,2020-07-21,335.16211425414895,-10.265410056725853,-0.14411885724456136,324.9980180523319,315.1000766216921,0,324.75258534017854
2020-07-22,319.799988,325.283997,312.399994,318.466003,318.466003,70805500,2020-07-22,336.3329604536624,-10.6331591780809,0.0070378052845939685,310.2737033265254,318.27716036761126,0,325.7068390808661
2020-07-23,335.790009,337.799988,296.153992,302.614014,302.614014,121642500,2020-07-23,337.5038066531758,-10.97573530921429,-0.7764225259028937,315.3113094042234,307.1444234819327,0,325.7516488180586
2020-07-24,283.201996,293.0,273.308014,283.399994,283.399994,96983000,2020-07-24,338.67465285268867,-11.282376744486797,-1.5915505664938232,298.83437840796546,292.041874596071,0,325.80072554170806
2020-07-27,287.0,309.588013,282.600006,307.920013,307.920013,80243500,2020-07-27,342.1871914512284,-11.896044029599556,0.09055894211900928,316.1524637378942,305.59967467948877,2,330.38170636374787
2020-07-28,300.799988,312.940002,294.884003,295.298004,295.298004,79043500,2020-07-28,343.35803765074184,-11.975521399831,-0.14411885724377826,306.0043015484533,298.18878006081434,0,331.23839739366707
2020-07-29,300.200012,306.962006,297.399994,299.821991,299.821991,47134500,2020-07-29,344.5288838502552,-11.985157826350857,0.007037805281577857,291.98349256006406,297.67943532310494,0,332.55076382918594
2020-07-30,297.600006,302.64801,294.200012,297.497986,297.497986,38105000,2020-07-30,345.6997300497681,-11.923301812241586,-0.7764225259049906,297.0382985930314,296.4396349828064,0,333.00000571162155
2020-07-31,303.0,303.410004,284.196014,286.152008,286.152008,61041000,2020-07-31,346.87057624928156,-11.790165647001455,-1.5915505664925838,293.4027628992743,288.7833057993892,0,333.4888600357875
2020-08-03,289.839996,301.962006,288.876007,297.0,297.0,44046500,2020-08-03,350.3831148478213,-10.991964621222401,0.09055894211995578,284.5099212486548,295.2968401460871,0,339.48170916871885
2020-08-04,299.002014,305.481995,292.399994,297.399994,297.399994,42075000,2020-08-04,351.55396104733467,-10.61065638197003,-0.1441188572426901,295.51596950228463,294.88347229943827,0,340.79918580812193
2020-08-05,298.597992,299.967987,293.661987,297.003998,297.003998,24739000,2020-08-05,352.72480724684755,-10.183964676005896,0.007037805282888926,294.8253560123925,296.3689422711287,0,342.54788037612457
2020-08-06,298.165985,303.462006,295.451996,297.915985,297.915985,29961500,2020-08-06,353.895653446361,-9.720781497844236,-0.7764225259057127,294.6722252169976,295.801477703385,0,343.39844942261107
2020-08-07,299.90799,299.950012,283.002014,290.541992,290.541992,44482000,2020-08-07,355.0664996458744,-9.230656757729895,-1.5915505664919725,294.8194533781077,290.60138647082675,0,344.2442923216525
2020-08-10,289.600006,291.5,277.167999,283.713989,283.713989,37611500,2020-08-10,358.5790382444141,-7.697866686631518,0.09055894212090196,288.8937961905074,287.564896753779,0,350.9717304999035
2020-08-11,279.200012,284.0,273.0,274.877991,274.877991,43129000,2020-08-11,359.749884443927,-7.198404907983248,-0.1441188572441257,282.73369611981195,281.91152148044125,0,352.4073606786996
2020-08-12,294.0,317.0,287.0,310.951996,310.951996,109147000,2020-08-12,360.92073064344044,-6.719438467512733,0.007037805282036304,307.58062635712236,306.0069831785845,2,354.2083299812097
2020-08-13,322.200012,330.235992,313.451996,324.200012,324.200012,102126500,2020-08-13,362.0915768429538,-6.268475628439467,-0.7764225259021097,342.38792652449047,318.50964777179234,2,355.04667868861225
2020-08-14,332.997986,333.76001,325.328003,330.141998,330.141998,62888000,2020-08-14,363.2624230424667,-5.851835511413079,-1.591550566496223,319.95668123332257,319.2067247066663,0,355.8190369645574
2020-08-17,335.399994,369.171997,334.56601,367.127991,367.127991,101211500,2020-08-17,366.7749616410064,-4.850278686198442,0.09055894211946469,360.7407461797321,362.2701616950005,2,362.0152418969275
2020-08-18,379.798004,384.779999,369.022003,377.417999,377.417999,82372500,2020-08-18,367.9458078405199,-4.6058986361839,-0.14411885724586626,363.1709589287366,372.0703652599995,0,363.1957903470901
2020-08-19,373.0,382.200012,368.242004,375.705994,375.705994,61026500,2020-08-19,369.11665404003327,-4.405829858210548,0.007037805281183883,373.5173556525692,385.1433967983908,0,364.7178619871039
2020-08-20,372.135986,404.39801,371.411987,400.365997,400.365997,103059000,2020-08-20,370.28750023954615,-4.247672114974684,-0.7764225259014567,406.37319673331695,399.29891018948905,2,365.26340559867003
2020-08-21,408.951996,419.097992,405.01001,409.996002,409.996002,107448000,2020-08-21,371.4583464390596,-4.127758378118545,-1.5915505664956118,429.31763796838356,410.3865158528663,2,365.7390374944454
2020-08-24,425.256012,425.799988,385.503998,402.839996,402.839996,100318000,2020-08-24,374.9708850375993,-3.9456562978813867,0.09055894212533896,405.7053208605819,408.2713000630775,0,371.11578768184324
2020-08-25,394.977997,405.589996,393.600006,404.667999,404.667999,53294500,2020-08-25,376.14173123711277,-3.9234073565111944,-0.14411885724730183,399.0619853996494,409.11126931994,0,372.0742050233543
2020-08-26,412.0,433.200012,410.726013,430.634003,430.634003,71197000,2020-08-26,377.3125774366256,-3.9091391565823117,0.007037805280331395,433.8735934942798,422.7863798086766,2,373.4104760853236
2020-08-27,436.09201,459.119995,428.5,447.75,447.75,118465000,2020-08-27,378.48342363613904,-3.896140678894119,-0.7764225259035535,458.7856232085827,447.50498791494647,2,373.8108604313414
2020-08-28,459.023987,463.697998,437.303986,442.679993,442.679993,100406000,2020-08-28,379.6542698356525,-3.878092127162259,-1.591550566494372,441.03996368067806,444.7705703371612,0,374.18462714199586
2020-08-31,444.609985,500.140015,440.109985,498.320007,498.320007,118374400,2020-08-31,383.1668084341922,-3.741298631269853,0.09055894211913398,453.176097497525,480.99049616095306,1,379.5160687450415
2020-09-01,502.140015,502.48999,470.51001,475.049988,475.049988,89841100,2020-09-01,384.33765463370503,-3.6557231783103696,-0.1441188572436901,490.68140840161584,467.9864170854996,0,380.537812598151
2020-09-02,478.98999,479.040009,405.119995,447.369995,447.369995,96176100,2020-09-02,385.5085008332185,-3.546988409464074,0.007037805281642397,467.4194609061144,455.6635120420092,0,381.96855022903605
2020-09-03,407.230011,431.799988,402.0,407.0,407.0,87596100,2020-09-03,386.6793470327319,-3.4152179136629432,-0.7764225259042755,442.39325317411044,428.73444329776015,0,382.4877065931647
2020-09-04,402.809998,428.0,372.019989,418.320007,418.320007,110321900,2020-09-04,387.85019323224475,-3.261930169177138,-1.5915505664931324,435.6340241358513,414.1480585119466,2,382.9967124965745
2020-09-08,356.0,368.73999,329.880005,330.209991,330.209991,115465700,2020-09-08,392.5335780302979,-2.5094820493458343,-0.1441188572451257,414.88463844305465,373.84854998889796,0,389.87997712370696
2020-09-09,356.600006,369.0,341.51001,366.279999,366.279999,79465800,2020-09-09,393.70442422981137,-2.315072579731373,0.007037805282772648,361.30407730572756,379.20460174031575,2,391.3963894553628
2020-09-10,386.209991,398.98999,360.559998,371.339996,371.339996,84930600,2020-09-10,394.87527042932425,-2.1323015046776352,-0.7764225258992976,362.5459121930237,375.679950460893,0,391.9665463987473
2020-09-11,381.940002,382.5,360.5,372.720001,372.720001,60717500,2020-09-11,396.04611662883764,-1.9689424608457435,-1.5915505664925216,363.8401548821636,378.55372597906637,0,392.48562360149936
2020-09-14,380.950012,420.0,373.299988,419.619995,419.619995,83020600,2020-09-14,399.55865522737736,-1.670636450860674,0.09055894212357087,384.8071522448971,403.4981968055979,1,397.9785777186403
2020-09-15,436.559998,461.940002,430.700012,449.76001,449.76001,97298200,2020-09-15,400.7295014268908,-1.6573820259064993,-0.1441188572465612,446.54760830434384,441.1391225385375,2,398.92800054373777
2020-09-16,439.869995,457.790009,435.309998,441.76001,441.76001,72279300,2020-09-16,401.9003476264037,-1.6959583093061885,0.007037805284083783,441.6141615746716,441.1710062931457,0,400.21142712238156
2020-09-17,415.600006,437.790009,408.0,423.429993,423.429993,76779200,2020-09-17,403.0711938259171,-1.7896574097850797,-0.7764225259000195,436.64139661943443,431.5167192826473,0,400.505113890232
2020-09-18,447.940002,451.0,428.799988,442.149994,442.149994,86406800,2020-09-18,404.2420400254305,-1.9401849165823948,-1.591550566491282,451.9676231699592,435.78748755543427,2,400.7103045423568
2020-09-21,453.130005,455.679993,407.070007,449.390015,449.390015,109476800,2020-09-21,407.75457862397025,-2.7232427559845678,0.09055894212451725,438.5697946657019,442.5440571503119,0,405.1218948101102
2020-09-22,429.600006,437.76001,417.600006,424.230011,424.230011,79580800,2020-09-22,408.9254248234831,-3.082301946325799,-0.14411885724294943,445.2235280768367,427.28639406162716,0,405.69900401991436
2020-09-23,405.160004,412.149994,375.880005,380.359985,380.359985,95074200,2020-09-23,410.0962710229965,-3.4795513673379364,0.007037805281067637,419.5098398054454,393.87878290672097,0,406.62375746093966
2020-09-24,363.799988,399.5,351.299988,387.790009,387.790009,96561100,2020-09-24,411.26711722250997,-3.9059123426076434,-0.7764225259007416,375.93244244246875,394.03610939841826,0,406.58478235400156
2020-09-25,393.470001,408.730011,391.299988,407.339996,407.339996,67208500,2020-09-25,412.43796342202285,-4.350808584639341,-1.591550566495847,417.58793536234646,408.5972991097103,2,406.49560427088767
2020-09-28,424.619995,428.079987,415.549988,421.200012,421.200012,49719600,2020-09-28,415.95050202056257,-5.673530964286237,0.09055894212307972,436.9651954522168,418.45817973607757,2,410.3675299983994
2020-09-29,416.0,428.5,411.600006,419.070007,419.070007,50219300,2020-09-29,417.12134822007596,-6.065634463968929,-0.14411885724438506,415.23807746803175,419.1483039323428,0,410.91159489886263
2020-09-30,421.320007,433.929993,420.470001,429.01001,429.01001,48145600,2020-09-30,418.2921944195894,-6.410210472042496,0.007037805282378773,445.87214681921705,430.0574305474157,2,411.8890217528293
2020-10-01,440.76001,448.880005,434.420013,448.160004,448.160004,50741500,2020-10-01,419.4630406191023,-6.693697315032119,-0.7764225259014633,456.49161714161676,443.1577441723902,2,411.9929207781687
2020-10-02,421.390015,439.130005,415.0,415.089996,415.089996,71430000,2020-10-02,420.6338868186157,-6.903247106265631,-1.5915505664946072,442.5263519876878,426.8798020292004,0,412.13908914585545
2020-10-05,423.350006,433.640015,419.329987,425.679993,425.679993,44722800,2020-10-05,424.14642541715597,-6.977667450402547,0.09055894212164244,411.12273441471336,420.3423185003303,0,417.25931690887506
2020-10-06,423.790009,428.779999,406.049988,413.980011,413.980011,49146300,2020-10-06,425.31727161666936,-6.788954745618365,-0.14411885724612553,421.9984966866557,418.40367965175204,0,418.38419801380485
2020-10-07,419.869995,429.899994,413.850006,425.299988,425.299988,43127700,2020-10-07,426.48811781618224,-6.484027449731244,0.007037805283689675,443.12636667378285,424.0785593807235,2,420.0111281717347
2020-10-08,438.440002,439.0,425.299988,425.920013,425.920013,40421100,2020-10-08,427.6589640156957,-6.060569271407395,-0.7764225259035603,421.1518276016817,421.54718357373264,0,420.82197221838476
2020-10-09,430.130005,434.589996,426.459991,434.0,434.0,28925700,2020-10-09,428.8298102152091,-5.518661202087063,-1.591550566493682,419.7791018254601,428.5280977387795,0,421.7195984466283
2020-10-12,442.0,448.73999,438.579987,442.299988,442.299988,38791100,2020-10-12,432.3423488137488,-3.2192351425903203,0.09055894212020474,428.54528520440954,438.262848006556,0,429.2136726132787
2020-10-13,443.350006,448.890015,436.600006,446.649994,446.649994,34463700,2020-10-13,433.5131950132617,-2.2520718317518105,-0.14411885724756113,437.11295181637536,444.14341297831066,0,431.1170043242623
2020-10-14,449.779999,465.899994,447.350006,461.299988,461.299988,47879700,2020-10-14,434.6840412127751,-1.2017342079866602,0.007037805282656368,475.070598344612,461.2989048431547,2,433.48934481007115
2020-10-15,450.309998,456.570007,442.5,448.880005,448.880005,35672400,2020-10-15,435.8548874122885,-0.0811788429347027,-0.7764225259029071,455.77432710569224,445.32950871183425,0,434.9972860434509
2020-10-16,454.440002,455.950012,438.850006,439.670013,439.670013,32775900,2020-10-16,437.0257336118014,1.0952804325725496,-1.5915505664927565,442.91086037900106,439.52004687385556,0,436.52946347788117
2020-10-19,446.23999,447.0,428.869995,430.829987,430.829987,36287800,2020-10-19,440.5382722103411,4.8040253432561615,0.09055894212115133,435.8113189885231,427.76914032429215,0,445.43285649571845
2020-10-20,431.75,431.75,419.049988,421.940002,421.940002,31656300,2020-10-20,441.70911840985457,6.0464103608053295,-0.14411885724647305,426.9298775386342,424.8032676854603,0,447.6114099134134
2020-10-21,422.700012,432.950012,421.25,422.640015,422.640015,32370500,2020-10-21,442.87996460936796,7.265589274974914,0.0070378052839674375,418.4849306362187,421.49499028095016,0,450.15259168962683
2020-10-22,441.920013,445.230011,424.51001,425.790009,425.790009,39993200,2020-10-22,444.05081080888084,8.446929477434578,-0.7764225258993043,418.42828414356177,422.8980454984523,0,451.7213177604161
2020-10-23,421.839996,422.890015,407.380005,420.630005,420.630005,33717000,2020-10-23,445.2216570083943,9.577048020937958,-1.5915505664918312,420.254396838988,421.1823929937251,0,453.20715446284044
2020-10-26,411.630005,425.76001,410.0,420.279999,420.279999,28239200,2020-10-26,448.734195606934,12.551141577246169,0.09055894211733005,416.36011828578046,420.80467372503654,0,461.3758961262975
2020-10-27,423.76001,430.5,420.100006,424.679993,424.679993,22686500,2020-10-27,449.9050418064474,13.377331075342958,-0.144118857245385,416.2393802675923,421.26921704775776,0,463.13825402454495
2020-10-28,416.480011,418.600006,406.0,406.019989,406.019989,25451400,2020-10-28,451.0758880059603,14.113195549067372,0.007037805280951192,420.8101353851647,413.96221678463763,0,465.1961213603086
2020-10-29,409.959991,418.059998,406.459991,410.829987,410.829987,22655300,2020-10-29,452.24673420547373,14.757518100578965,-0.7764225259000263,402.52464078212427,410.6006884155768,0,466.22782978015266
2020-10-30,406.899994,407.589996,379.109985,388.040009,388.040009,42511300,2020-10-30,453.4175804049871,15.311339023516862,-1.5915505664905918,407.27630292830406,398.1966614876731,0,467.1373688620134
2020-11-02,394.0,406.980011,392.299988,400.51001,400.51001,29021100,2020-11-02,456.93011900352684,16.4714392431743,0.09055894212320446,419.0572328165639,407.12810315431653,2,473.49211718882435
2020-11-03,409.730011,427.769989,406.690002,423.899994,423.899994,34351700,2020-11-03,458.1009652030397,16.71390910058959,-0.14411885724429685,432.0506796053079,417.8919393965825,2,474.670755446385
2020-11-04,430.619995,435.399994,417.100006,420.980011,420.980011,32143100,2020-11-04,459.27181140255317,16.899280324546382,0.007037805282262228,419.96786397960193,421.4263428569203,0,476.17812953238183
2020-11-05,428.299988,440.0,424.0,438.089996,438.089996,28414500,2020-11-05,460.4426576020666,17.038037218889347,-0.7764225259021232,450.1295530995541,434.2814439400871,2,476.70427229505384
2020-11-06,436.100006,436.570007,424.279999,429.950012,429.950012,21706000,2020-11-06,461.61350380157944,17.141152203681475,-1.5915505664899805,433.4281592466551,432.4060799077504,0,477.1631054387709
2020-11-09,439.5,452.5,421.0,421.26001,421.26001,34833000,2020-11-09,465.12604240011916,17.34593404845612,0.0905589421217669,426.073881041341,429.03224909175617,0,482.56253539069706
2020-11-10,420.089996,420.089996,396.029999,410.359985,410.359985,30284200,2020-11-10,466.2968885996326,17.41311289006345,-0.14411885724603735,419.36478718089757,414.80434738185113,0,483.56588263245004
2020-11-11,416.450012,418.700012,410.579987,417.130005,417.130005,17357700,2020-11-11,467.46773479914606,17.494155402160256,0.00703780528140984,408.44041737215616,413.8013920559682,0,484.9689280065877
2020-11-12,415.049988,423.0,409.519989,411.76001,411.76001,19855100,2020-11-12,468.6385809986589,17.595621028319627,-0.7764225259042202,414.39342331449734,411.9605555494118,0,485.4577795010743
2020-11-13,410.850006,412.529999,401.660004,408.5,408.5,19771100,2020-11-13,469.80942719817233,17.72237046043667,-1.5915505664942313,408.2600753962631,408.60706999707077,0,485.94024709211476
2020-11-16,408.929993,412.450012,404.089996,408.089996,408.089996,26838600,2020-11-16,473.32196579671205,18.27478501873651,0.09055894212271318,405.62070519282076,415.51538306082386,0,491.68730975757126
2020-11-17,460.170013,462.0,433.01001,441.609985,441.609985,61188300,2020-11-17,474.4928119962255,18.513455245946393,-0.14411885724494933,438.76874357794,436.3118328793264,2,492.86214838492697
2020-11-18,448.350006,496.0,443.5,486.640015,486.640015,78044000,2020-11-18,475.6636581957384,18.77327923541731,0.007037805282539956,455.0013646990053,473.209233242785,1,494.44397523643823
2020-11-19,492.0,508.609985,487.570007,499.269989,499.269989,62475300,2020-11-19,476.83450439525177,19.0480502731175,-0.776422525903567,514.653383312364,494.2570410887484,2,495.1061321424657
2020-11-20,497.98999,502.5,489.059998,489.609985,489.609985,32911900,2020-11-20,478.0053505947652,19.330159508178888,-1.5915505664933058,492.3021094947537,489.62728827708384,0,495.7439595364508
2020-11-23,503.5,526.0,501.790009,521.849976,521.849976,50260300,2020-11-23,481.51788919330494,20.12947856927238,0.09055894212365961,518.4683846779981,520.2771032494989,2,501.73792670470095
2020-11-24,540.400024,559.98999,526.200012,555.380005,555.380005,53648500,2020-11-24,482.6887353928178,20.34728080891028,-0.1441188572463849,551.1477858588623,534.2189349119993,2,502.8918973444817
2020-11-25,550.059998,574.0,545.369995,574.0,574.0,48930200,2020-11-25,483.8595815923312,20.524254764897762,0.007037805281687469,583.8473554679472,559.7437608141129,2,504.39087416251067
2020-11-27,581.159973,598.780029,578.450012,585.76001,585.76001,37561100,2020-11-27,486.20127399135754,20.720241687775616,-1.5915505664923804,600.4279529997907,582.6465018634292,2,505.32996511264076
2020-11-30,602.210022,607.799988,554.51001,567.599976,567.599976,63003100,2020-11-30,489.71381258989726,20.52028805930328,0.09055894211983849,577.8903070795035,570.4876686239219,0,510.32465959132037
2020-12-01,597.590027,597.849976,572.049988,584.76001,584.76001,40103500,2020-12-01,490.88465878941065,20.30784382688941,-0.14411885724277312,594.292529201761,583.2311339595484,2,511.0483837590573
2020-12-02,556.440002,571.539978,541.210022,568.820007,568.820007,47775700,2020-12-02,492.0555049889241,20.022788777783756,0.007037805282998371,579.192159561405,571.5376713698317,0,512.0853315719909
